vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,Trace Mean Length (Mauldon)
15380279.39,5003649.38,15381029.39,5003649.38,15381029.39,5002899.38,15380279.39,5002899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5002899.38,15381029.39,5002899.38,15381029.39,5002149.38,15380279.39,5002149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5002149.38,15381029.39,5002149.38,15381029.39,5001399.38,15380279.39,5001399.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,707.6545935224979,353.82729676124893,353.82729676124893,0.0,0.0,0.0,0.06307476100228025,0.031537380501140126,,8.913212968534906e-05,,8.913212968534906e-05,0.5,1,0.5,1,353.82729676124893,353.82729676124893,353.82729676124893,
15380279.39,5001399.38,15381029.39,5001399.38,15381029.39,5000649.38,15380279.39,5000649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1659.3014417840093,829.6507208920046,829.6507208920046,0.0,0.0,0.0,0.3467875795390852,0.1733937897695426,,0.00020899612982089267,,0.00020899612982089267,0.5,1,0.5,1,829.6507208920046,829.6507208920046,829.6507208920046,
15380279.39,5000649.38,15381029.39,5000649.38,15381029.39,4999899.38,15380279.39,4999899.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1468.3180504186375,734.1590252093188,734.1590252093188,0.0,0.0,0.0,0.27155213948590495,0.13577606974295248,,0.00018494095295530945,,0.00018494095295530945,0.5,1,0.5,1,734.1590252093188,734.1590252093188,734.1590252093188,
15380279.39,4999899.38,15381029.39,4999899.38,15381029.39,4999149.38,15380279.39,4999149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4999149.38,15381029.39,4999149.38,15381029.39,4998399.38,15380279.39,4998399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4998399.38,15381029.39,4998399.38,15381029.39,4997649.38,15380279.39,4997649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1713.9067629596464,856.9533814798232,856.9533814798232,0.0,0.0,0.0,0.36998774419975755,0.18499387209987878,,0.00021587390410949026,,0.00021587390410949026,0.5,1,0.5,1,856.9533814798232,856.9533814798232,856.9533814798232,
15380279.39,4997649.38,15381029.39,4997649.38,15381029.39,4996899.38,15380279.39,4996899.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,2388.4358074354295,1194.2179037177148,1194.2179037177148,0.0,0.0,0.0,0.7185220501582988,0.3592610250791494,,0.00030083372888711134,,0.00030083372888711134,0.5,1,0.5,1,1194.2179037177148,1194.2179037177148,1194.2179037177148,
15380279.39,4996899.38,15381029.39,4996899.38,15381029.39,4996149.38,15380279.39,4996149.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1932.837044955429,966.4185224777145,966.4185224777145,0.0,0.0,0.0,0.4705474615682252,0.2352737307841126,,0.00024344911165497448,,0.00024344911165497448,0.5,1,0.5,1,966.4185224777145,966.4185224777145,966.4185224777145,
15380279.39,4996149.38,15381029.39,4996149.38,15381029.39,4995399.38,15380279.39,4995399.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1126.946868719009,563.4734343595045,563.4734343595045,0.0,0.0,0.0,0.15996310877590428,0.07998155438795214,,0.00014194378920253178,,0.00014194378920253178,0.5,1,0.5,1,563.4734343595045,563.4734343595045,563.4734343595045,
15380279.39,4995399.38,15381029.39,4995399.38,15381029.39,4994649.38,15380279.39,4994649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,993.1968491978294,496.5984245989147,496.5984245989147,0.0,0.0,0.0,0.12424634439029048,0.06212317219514524,,0.00012509740087339176,,0.00012509740087339176,0.5,1,0.5,1,496.5984245989147,496.5984245989147,496.5984245989147,
15380279.39,4994649.38,15381029.39,4994649.38,15381029.39,4993899.38,15380279.39,4993899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4993899.38,15381029.39,4993899.38,15381029.39,4993149.38,15380279.39,4993149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4993149.38,15381029.39,4993149.38,15381029.39,4992399.38,15380279.39,4992399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4992399.38,15381029.39,4992399.38,15381029.39,4991649.38,15380279.39,4991649.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4991649.38,15381029.39,4991649.38,15381029.39,4990899.38,15380279.39,4990899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4990899.38,15381029.39,4990899.38,15381029.39,4990149.38,15380279.39,4990149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4990149.38,15381029.39,4990149.38,15381029.39,4989399.38,15380279.39,4989399.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,244.9565775716558,122.4782887858279,122.4782887858279,0.0,0.0,0.0,0.007557726379444826,0.003778863189722413,,3.085333104490328e-05,,3.085333104490328e-05,0.5,1,0.5,1,122.4782887858279,122.4782887858279,122.4782887858279,
15380279.39,4989399.38,15381029.39,4989399.38,15381029.39,4988649.38,15380279.39,4988649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1460.232970530772,730.116485265386,730.116485265386,0.0,0.0,0.0,0.2685698481724588,0.1342849240862294,,0.00018392260248365562,,0.00018392260248365562,0.5,1,0.5,1,730.116485265386,730.116485265386,730.116485265386,
15380279.39,4988649.38,15381029.39,4988649.38,15381029.39,4987899.38,15380279.39,4987899.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1328.4722116453213,664.2361058226606,664.2361058226606,0.0,0.0,0.0,0.22228896428815928,0.11114448214407964,,0.0001673267700593097,,0.0001673267700593097,0.5,1,0.5,1,664.2361058226606,664.2361058226606,664.2361058226606,
