               15385545.00     5011240.44   18
               15385782.47     5011245.19   18
               15386019.96     5011252.90   18
               15386257.42     5011263.17   18
               15386494.79     5011275.58   18
               15386742.99     5011290.47   18
               15386990.91     5011307.09   18
               15387238.58     5011325.27   18
               15387486.05     5011344.83   18
               15387733.34     5011365.60   18
               15387980.49     5011387.41   18
               15388227.53     5011410.09   18
               15388474.51     5011433.45   18
               15388721.44     5011457.33   18
               15388968.37     5011481.56   18
               15389215.34     5011505.96   18
               15382539.54     5009306.90   19
               15382799.92     5009282.20   19
               15383060.19     5009258.48   19
               15383320.31     5009236.74   19
               15383580.27     5009217.97   19
               15383840.02     5009203.16   19
               15384099.53     5009193.29   19
               15384358.76     5009189.37   19
               15384617.70     5009192.37   19
               15384876.29     5009203.29   19
               15385134.52     5009223.12   19
               15385375.08     5009249.82   19
               15385615.35     5009281.65   19
               15385855.58     5009315.13   19
               15386096.02     5009346.78   19
               15386336.91     5009373.12   19
               15386578.50     5009390.67   19
               15386834.94     5009397.74   19
               15387091.64     5009398.56   19
               15387348.13     5009400.68   19
               15387603.94     5009411.62   19
               15387871.86     5009438.68   19
               15388138.55     5009479.27   19
               15388404.37     5009528.84   19
               15388669.70     5009582.82   19
               15388934.91     5009636.68   19
               15389200.38     5009685.84   19
               15389466.46     5009725.77   19
               15389718.97     5009751.74   19
               15389972.14     5009766.49   19
               15390225.91     5009771.12   19
               15390480.23     5009766.78   19
               15390735.03     5009754.57   19
               15390990.26     5009735.62   19
               15391245.86     5009711.06   19
               15391501.77     5009682.02   19
               15391757.92     5009649.60   19
               15392014.25     5009614.94   19
               15392270.72     5009579.16   19
               15389592.03     5008050.29   20
               15389837.31     5008107.23   20
               15390082.55     5008164.26   20
               15390327.77     5008221.50   20
               15390572.99     5008279.04   20
               15390818.25     5008337.01   20
               15391063.55     5008395.50   20
               15391308.93     5008454.62   20
               15391554.40     5008514.48   20
               15391800.00     5008575.18   20
               15392045.74     5008636.83   20
               15392291.65     5008699.54   20
               15392529.28     5008760.64   20
               15392767.14     5008819.57   20
               15393005.47     5008873.07   20
               15393244.51     5008917.91   20
               15393484.50     5008950.86   20
               15393730.67     5008969.75   20
               15393977.74     5008974.79   20
               15394225.60     5008967.97   20
               15394474.12     5008951.27   20
               15394723.20     5008926.66   20
               15394972.71     5008896.13   20
               15395222.55     5008861.65   20
               15395472.59     5008825.20   20
               15383899.81     5007589.54   21
               15384143.91     5007510.79   21
               15384388.12     5007432.89   21
               15384632.66     5007356.68   21
               15384877.73     5007283.00   21
               15385123.53     5007212.70   21
               15385370.27     5007146.62   21
               15385618.14     5007085.61   21
               15385867.35     5007030.52   21
               15386118.10     5006982.18   21
               15386366.55     5006941.85   21
               15386616.26     5006908.79   21
               15386867.00     5006882.86   21
               15387118.50     5006863.97   21
               15387370.51     5006852.00   21
               15387622.79     5006846.85   21
               15387875.08     5006848.39   21
               15388127.12     5006856.52   21
               15388376.98     5006870.94   21
               15388626.22     5006891.24   21
               15388874.90     5006916.90   21
               15389123.03     5006947.43   21
               15389370.66     5006982.31   21
               15389617.81     5007021.03   21
               15389864.52     5007063.08   21
               15390110.83     5007107.96   21
               15390356.77     5007155.15   21
               15390602.37     5007204.15   21
               15390847.66     5007254.44   21
               15391103.47     5007307.87   21
               15391358.90     5007361.98   21
               15391614.08     5007416.60   21
               15391869.15     5007471.57   21
               15392124.23     5007526.71   21
               15380279.39     5006165.38   22
               15380522.61     5006161.92   22
               15380765.67     5006157.69   22
               15381008.49     5006151.89   22
               15381250.99     5006143.73   22
               15381493.09     5006132.41   22
               15381734.70     5006117.14   22
               15381975.75     5006097.14   22
               15382216.15     5006071.60   22
               15382455.83     5006039.72   22
               15382703.51     5005999.36   22
               15382950.07     5005951.79   22
               15383195.45     5005897.39   22
               15383439.57     5005836.57   22
               15383682.37     5005769.73   22
               15383923.76     5005697.27   22
               15384163.69     5005619.59   22
               15384402.07     5005537.08   22
               15384665.26     5005440.75   22
               15384927.44     5005342.77   22
               15385189.87     5005246.88   22
               15385453.80     5005156.82   22
               15385720.48     5005076.33   22
               15385981.42     5005010.25   22
               15386245.17     5004954.17   22
               15386511.04     5004905.60   22
               15386778.31     5004862.08   22
               15387046.28     5004821.10   22
               15387314.26     5004780.20   22
               15387581.52     5004736.89   22
               15387847.37     5004688.69   22
               15388111.10     5004633.11   22
               15388372.00     5004567.68   22
               15388629.37     5004489.91   22
               15388847.41     5004412.20   22
               15389063.26     5004327.23   22
               15389278.12     5004238.59   22
               15380928.14     5000887.64   23
               15381180.60     5000852.13   23
               15381433.06     5000816.87   23
               15381685.58     5000782.10   23
               15381938.21     5000748.08   23
               15382191.04     5000715.05   23
               15382444.13     5000683.26   23
               15382697.53     5000652.96   23
               15382951.33     5000624.40   23
               15383205.57     5000597.83   23
               15383460.34     5000573.49   23
               15383717.27     5000551.52   23
               15383974.54     5000532.44   23
               15384232.02     5000516.62   23
               15384489.60     5000504.44   23
               15384747.16     5000496.27   23
               15385004.58     5000492.50   23
               15385261.75     5000493.48   23
               15385518.55     5000499.60   23
               15385774.85     5000511.24   23
               15386030.55     5000528.76   23
               15386285.52     5000552.55   23
               15386540.58     5000582.95   23
               15386794.74     5000619.56   23
               15387048.08     5000661.91   23
               15387300.67     5000709.51   23
               15387552.58     5000761.88   23
               15387803.88     5000818.55   23
               15388054.65     5000879.04   23
               15388304.96     5000942.87   23
               15388554.89     5001009.57   23
               15388804.51     5001078.66   23
               15389053.88     5001149.66   23
               15389303.09     5001222.09   23
               15389552.20     5001295.48   23
               15389801.30     5001369.34   23
               15387959.70     4998500.09   24
               15388218.04     4998573.89   24
               15388476.35     4998647.63   24
               15388734.66     4998721.29   24
               15388993.00     4998794.82   24
               15389251.38     4998868.18   24
               15389509.82     4998941.32   24
               15389768.37     4999014.21   24
               15390027.02     4999086.80   24
               15390285.82     4999159.06   24
               15390544.78     4999230.94   24
               15390803.93     4999302.40   24
               15391063.29     4999373.40   24
               15391322.88     4999443.90   24
               15391582.73     4999513.86   24
               15391842.86     4999583.23   24
               15392103.30     4999651.98   24
               15392352.53     4999717.00   24
               15392602.00     4999780.92   24
               15392851.79     4999843.28   24
               15393101.95     4999903.60   24
               15393352.56     4999961.42   24
               15393603.68     5000016.27   24
               15393855.38     5000067.67   24
               15394107.71     5000115.15   24
               15394360.76     5000158.26   24
               15394614.57     5000196.51   24
               15394855.00     5000227.92   24
               15395095.96     5000255.21   24
               15395337.37     5000279.02   24
               15395579.16     5000300.00   24
               15395821.24     5000318.79   24
               15396063.54     5000336.04   24
               15396305.99     5000352.39   24
               15396548.50     5000368.50   24
               15396791.01     5000385.00   24
               15397051.53     5000403.74   24
               15397311.82     5000423.49   24
