391794.45 4990860.99 27
392038.91 4990661.76 27
392282.67 4990461.29 27
392526.95 4990261.38 27
392772.98 4990063.82 27
393022.0 4989870.4 27
393275.23 4989682.91 27
393532.21 4989503.36 27
393793.09 4989329.64 27
394056.63 4989159.77 27
394321.59 4988991.77 27
381011.85 4988761.4 28
381265.34 4988755.13 28
381518.61 4988748.11 28
381771.51 4988739.59 28
382023.88 4988728.79 28
382275.56 4988714.94 28
382526.38 4988697.28 28
382776.19 4988675.03 28
383024.82 4988647.44 28
383272.13 4988613.72 28
383517.94 4988573.12 28
383762.1 4988524.87 28
384004.45 4988468.19 28
384268.11 4988395.77 28
384529.39 4988313.45 28
384788.44 4988222.3 28
385045.4 4988123.43 28
385300.42 4988017.9 28
385553.65 4987906.82 28
385805.23 4987791.27 28
386055.32 4987672.34 28
386307.91 4987548.75 28
386558.13 4987421.72 28
386805.23 4987290.06 28
387048.46 4987152.6 28
387287.04 4987008.15 28
387520.23 4986855.55 28
387785.95 4986665.56 28
388044.67 4986465.43 28
388298.19 4986257.67 28
388548.3 4986044.79 28
388796.79 4985829.32 28
381681.52 4985829.32 29
381933.32 4985871.14 29
382185.15 4985912.33 29
382437.12 4985952.27 29
382689.34 4985990.31 29
382941.91 4986025.83 29
383194.93 4986058.2 29
383448.52 4986086.78 29
383702.78 4986110.94 29
383957.81 4986130.05 29
384213.72 4986143.47 29
384449.18 4986150.12 29
384684.72 4986150.21 29
384919.74 4986142.47 29
385153.66 4986125.65 29
385385.89 4986098.48 29
385615.85 4986059.7 29
385855.24 4986005.45 29
386091.73 4985938.96 29
386325.82 4985862.26 29
386558.01 4985777.41 29
386788.8 4985686.42 29
387018.69 4985591.35 29
387248.17 4985494.22 29
390408.19 4988803.28 30
390159.16 4988878.2 30
389909.67 4988950.1 30
389659.14 4989015.95 30
389406.97 4989072.74 30
389152.56 4989117.44 30
388904.98 4989146.81 30
388655.61 4989162.76 30
388405.09 4989165.89 30
388154.06 4989156.83 30
387903.15 4989136.18 30
387652.98 4989104.55 30
387404.2 4989062.55 30
387157.44 4989010.79 30
386913.34 4988949.89 30
386659.16 4988876.44 30
386408.33 4988794.67 30
386160.36 4988705.78 30
385914.75 4988610.94 30
385671.03 4988511.34 30
385428.68 4988408.19 30
385187.23 4988302.65 30
384946.17 4988195.92 30
388671.23 4987902.72 31
388920.97 4987907.31 31
389170.66 4987912.08 31
389420.28 4987917.19 31
389669.84 4987922.82 31
389919.33 4987929.15 31
390168.75 4987936.34 31
390418.11 4987944.57 31
390667.39 4987954.01 31
390916.61 4987964.85 31
391165.76 4987977.25 31
391414.83 4987991.38 31
391663.83 4988007.43 31
391904.94 4988024.91 31
392145.88 4988044.14 31
392386.68 4988064.93 31
392627.35 4988087.08 31
392867.94 4988110.41 31
393108.47 4988134.71 31
393348.95 4988159.8 31
393589.43 4988185.47 31
393829.93 4988211.54 31
394070.46 4988237.81 31
391768.46 4989159.32 32
393526.35 4988991.77 32
396581.74 4987609.51 33
396614.39 4987859.02 33
396647.42 4988108.39 33
396681.2 4988357.58 33
396716.1 4988606.54 33
396752.53 4988855.22 33
396790.85 4989103.58 33
396831.45 4989351.56 33
396874.72 4989599.13 33
396920.66 4989844.94 33
396969.25 4990090.19 33
397020.17 4990334.98 33
397073.09 4990579.37 33
397127.67 4990823.45 33
397183.59 4991067.29 33
397240.51 4991310.97 33
397298.1 4991554.58 33
397356.04 4991798.19 33
399417.38 4988017.91 34
399535.33 4988406.25 34
399653.65 4988794.33 34
399772.79 4989182.08 34
399893.16 4989569.42 34
400015.21 4989956.3 34
400139.37 4990342.63 34
400256.48 4990699.82 34
400375.32 4991056.32 34
400495.57 4991412.3 34
400616.88 4991767.93 34
400738.93 4992123.39 34
400861.36 4992478.86 34
405067.74 4990248.38 35
404727.45 4990288.31 35
404387.28 4990327.7 35
404047.21 4990365.97 35
403707.22 4990402.54 35
403367.27 4990436.84 35
403027.33 4990468.29 35
402668.49 4990496.9 35
402308.95 4990515.72 35
401947.6 4990518.68 35
401583.35 4990499.7 35
401277.85 4990461.29 35
400981.14 4990391.85 35
400704.41 4990279.8 35
400288.49 4989974.76 35
399919.63 4989588.66 35
394677.35 4996971.22 36
395029.52 4996828.2 36
395381.86 4996685.7 36
395734.68 4996544.18 36
396088.31 4996404.12 36
396443.07 4996265.98 36
396799.27 4996130.23 36
397157.23 4995997.35 36
397503.0 4995873.51 36
397851.01 4995757.08 36
398201.92 4995652.31 36
398556.41 4995563.44 36
398915.13 4995494.71 36
399310.31 4995444.74 36
399708.24 4995410.78 36
400106.35 4995379.81 36
400502.05 4995338.82 36
400892.75 4995274.8 36
401245.24 4995187.54 36
401592.54 4995077.12 36
401936.24 4994950.64 36
402277.95 4994815.21 36
402619.25 4994677.92 36
402994.25 4994532.02 36
403370.1 4994391.46 36
403746.67 4994255.18 36
404123.84 4994122.08 36
404501.46 4993991.09 36
404879.4 4993861.12 36
403780.71 4990311.21 37
404011.75 4989992.94 37
404234.27 4989669.99 37
404439.92 4989337.34 37
404631.02 4988974.2 37
404800.37 4988599.3 37
404954.29 4988216.43 37
405099.13 4987829.41 37
405240.79 4987439.88 37
405380.05 4987050.4 37
405517.55 4986660.92 37
405653.9 4986271.37 37
405789.73 4985881.68 37
401865.87 4992981.5 38
402211.57 4993037.77 38
402557.07 4993095.65 38
402902.38 4993156.8 38
403247.48 4993222.91 38
403592.37 4993295.65 38
403968.03 4993386.18 38
404336.41 4993497.64 38
404691.05 4993641.22 38
405090.73 4993861.48 38
405475.82 4994112.44 38
405538.61 4995651.78 39
405153.37 4995638.33 39
404768.52 4995620.85 39
404384.18 4995595.28 39
404000.45 4995557.54 39
403637.09 4995505.96 39
403278.46 4995431.88 39
402966.44 4995342.84 39
402659.59 4995235.89 39
402356.12 4995116.98 39
402054.22 4994992.07 39
404785.22 5004290.95 40
404581.48 5003947.47 40
404383.25 5003602.81 40
404196.05 5003255.63 40
404025.38 5002904.6 40
403876.74 5002548.39 40
403755.66 5002185.67 40
403667.62 5001815.12 40
403618.15 5001435.4 40
403618.11 5001434.9 40
403629.41 5001588.34 40
403603.8 5001240.61 40
403578.5 5000890.19 40
403553.7 5000535.66 40
403529.59 5000175.56 40
403512.07 4999828.96 40
403523.54 4999489.52 40
403592.37 4999170.28 40
403791.94 4998803.36 40
404081.21 4998474.25 40
404408.53 4998165.0 40
404768.91 4997824.75 40
405116.33 4997486.76 40
405455.15 4997150.18 40
405789.73 4996814.14 40
388807.26 5003536.98 41
389177.32 5003446.39 41
389547.52 5003361.43 41
389918.17 5003287.78 41
390289.6 5003231.12 41
390662.1 5003197.1 41
391036.01 5003191.42 41
391394.53 5003216.39 41
391751.25 5003269.66 41
392103.3 5003348.49 41
392489.7 5003463.69 41
392867.78 5003602.41 41
393239.29 5003759.59 41
393606.0 5003930.12 41
393969.66 5004108.94 41
394332.05 5004290.95 41
394695.47 5004472.41 41
395059.07 5004652.12 41
395422.84 5004830.26 41
395786.77 5005007.05 41
396150.86 5005182.66 41
396515.1 5005357.32 41
396879.48 5005531.2 41
397243.99 5005704.51 41
397608.63 5005877.44 41
397973.4 5006050.2 41
390879.05 5004510.85 42
391211.23 5004591.24 42
391541.89 5004675.04 42
391869.69 5004765.78 42
392193.3 5004866.96 42
392511.38 5004982.08 42
392894.76 5005146.62 42
393268.96 5005333.02 42
393635.71 5005536.79 42
393996.77 5005753.43 42
394353.87 5005978.42 42
394708.74 5006207.27 42
395063.48 5006436.68 42
395417.52 5006665.4 42
395771.0 5006893.55 42
396124.01 5007121.22 42
396476.7 5007348.53 42
396829.17 5007575.59 42
397181.54 5007802.49 42
397533.93 5008029.35 42
397596.71 5011799.17 43
397503.96 5011423.07 43
397412.45 5011046.87 43
397323.36 5010670.22 43
397237.9 5010292.79 43
397157.23 5009914.26 43
397079.16 5009518.25 43
397006.58 5009121.27 43
396938.4 5008723.47 43
396873.51 5008325.0 43
396810.8 5007926.03 43
396749.15 5007526.71 43
391036.01 5013181.43 44
391375.05 5013173.37 44
391713.3 5013161.35 44
392050.08 5013141.33 44
392384.73 5013109.28 44
392716.61 5013061.16 44
393045.03 5012992.94 44
393413.85 5012886.85 44
393774.11 5012751.05 44
394122.97 5012586.97 44
394457.62 5012396.05 44
394825.54 5012143.16 44
395171.85 5011861.6 44
395498.49 5011556.68 44
395807.43 5011233.69 44
396081.69 5010920.14 44
396344.65 5010597.85 44
396599.18 5010268.98 44
396848.15 5009935.68 44
397094.45 5009600.11 44
391318.53 5014186.72 45
391699.04 5014158.56 45
392079.48 5014131.21 45
392459.88 5014105.49 45
392840.32 5014082.2 45
393220.83 5014062.16 45
393601.49 5014046.18 45
